Vertrag,92
Antworten,92
unterwegs,92
key,92
rule,92
Abschaffung,91
naechste,91
vieles,91
investieren,91
NRW,91
erkennen,91
erstmal,91
Initiative,91
Aufnahme,91
Botschaft,91
solidarisch,91
Qualitaet,91
faellt,91
your,91
New,91
Sitzung,91
13,91
schlecht,91
Iran,91
Sterblichkeit,91
Looking,91
neues,90
Sachsen,90
Einfluss,90
Steuer,90
stand,90
beraten,90
starken,90
online,90
Pflegekraefte,90
Zusammenhang,90
Halle,90
Italien,90
human,90
vereinbart,89
wahr,89
Gegen,89
Durch,89
gefaehrdet,89
eingesetzt,89
sinnvoll,89
oeffentliche,89
Behoerden,89
Oh,89
gleichen,89
wenigen,89
Soli,89
super,89
gaebe,89
Nazi,89
Beziehungen,89
laufen,89
bestaetigt,89
Ratspraesidentschaft,89
Schade,89
Neue,89
gefaehrlich,89
common,89
Tote,89
demokratische,88
Waehrend,88
bedroht,88
Freundschaft,88
Beginn,88
traurig,88
Lockerungen,88
Journalisten,88
Ansatz,88
gross,88
en,88
alte,88
schadet,88
can,88
unklar,88
plus,88
future,88
Basis,87
umgesetzt,87
Worte,87
gestalten,87
Programm,87
abgelehnt,87
loesen,87
per,87
OePNV,87
Senkung,87
jedes,87
Merz,87
Astra,87
beenden,86
Gestern,86
lang,86
Freunden,86
Region,86
Loesungen,86
PCR,86
Beschaeftigten,86
Gruende,86
dich,86
Diskriminierung,86
Rechts,86
Feinstaub,86
gefuehrt,85
beide,85
Mai,85
Verfuegung,85
Betrieben,85
wunderbare,85
Transparenz,85
Verlauf,85
gefunden,85
My,85
Muss,85
Belarus,85
need,85
sitzen,85
Lehrer,85
rund,85
A,85
Buergerinnen,85
Superspreader,85
Mitarbeiter,84
Kurzarbeit,84
16,84
alt,84
nix,84
Plan,84
rechte,84
Soeder,84
rechten,84
bevor,84
spreche,84
Gibt,84
demokratisch,84
Kommunikation,84
Schluss,84
demokratischen,84
Hoffentlich,84
groesste,84
erinnern,84
Bad,84
commitment,84
Kopf,83
Deinen,83
moeglichst,83
Parteitag,83
Hinweis,83
geschlossen,83
wen,83
dachte,83
Unterricht,83
Innenminister,83
Form,83
erfolgreich,83
Darueber,83
Staerkung,82
Buergerversicherung,82
Einfach,82
ueberwinden,82
unabhaengig,82
weiteren,82
Widerstand,82
Schnelltests,82
